WindSpeed,WindDirection,WaveCondition,Tension,Vessel,Berth,MC,ML
50.0,NNW,,61,210k,Berth 04,MC1,Bow
30.0,N,,78,210k,Berth 04,MC1,Bow
30.0,NNE,,84,210k,Berth 04,MC1,Bow
30.0,NE,,86,210k,Berth 04,MC1,Bow
30.0,ENE,,113,210k,Berth 04,MC1,Bow
30.0,E,,100,210k,Berth 04,MC1,Bow
30.0,ESE,,98,210k,Berth 04,MC1,Bow
30.0,SE,,167,210k,Berth 04,MC1,Bow
30.0,SSE,,225,210k,Berth 04,MC1,Bow
30.0,S,,279,210k,Berth 04,MC1,Bow
30.0,SSW,,262,210k,Berth 04,MC1,Bow
30.0,SW,,217,210k,Berth 04,MC1,Bow
30.0,WSW,,156,210k,Berth 04,MC1,Bow
30.0,W,,117,210k,Berth 04,MC1,Bow
30.0,WNW,,98,210k,Berth 04,MC1,Bow
30.0,NW,,79,210k,Berth 04,MC1,Bow
30.0,NNW,,75,210k,Berth 04,MC1,Bow
20.0,N,,102,210k,Berth 04,MC1,Bow
20.0,NNE,,100,210k,Berth 04,MC1,Bow
20.0,NE,,132,210k,Berth 04,MC1,Bow
20.0,ENE,,103,210k,Berth 04,MC1,Bow
20.0,E,,107,210k,Berth 04,MC1,Bow
20.0,ESE,,94,210k,Berth 04,MC1,Bow
20.0,SE,,92,210k,Berth 04,MC1,Bow
20.0,SSE,,105,210k,Berth 04,MC1,Bow
20.0,S,,122,210k,Berth 04,MC1,Bow
20.0,SSW,,134,210k,Berth 04,MC1,Bow
20.0,SW,,133,210k,Berth 04,MC1,Bow
20.0,WSW,,140,210k,Berth 04,MC1,Bow
20.0,W,,108,210k,Berth 04,MC1,Bow
20.0,WNW,,94,210k,Berth 04,MC1,Bow
20.0,NW,,103,210k,Berth 04,MC1,Bow
20.0,NNW,,108,210k,Berth 04,MC1,Bow
20.0,NE,1,282,210k,Berth 04,MC1,Bow
20.0,NE,2,85,210k,Berth 04,MC1,Bow
20.0,NE,3,87,210k,Berth 04,MC1,Bow
20.0,NE,4,110,210k,Berth 04,MC1,Bow
20.0,NE,5,160,210k,Berth 04,MC1,Bow
20.0,NE,6,181,210k,Berth 04,MC1,Bow
20.0,NE,7,198,210k,Berth 04,MC1,Bow
9.0,E,8,153,210k,Berth 04,MC1,Bow
9.0,E,9,241,210k,Berth 04,MC1,Bow
9.0,E,10,285,210k,Berth 04,MC1,Bow
50.0,N,,48,210k,Berth 04,MC1,Fwd Spring
50.0,NNE,,61,210k,Berth 04,MC1,Fwd Spring
50.0,NE,,79,210k,Berth 04,MC1,Fwd Spring
50.0,ENE,,93,210k,Berth 04,MC1,Fwd Spring
50.0,E,,99,210k,Berth 04,MC1,Fwd Spring
50.0,ESE,,95,210k,Berth 04,MC1,Fwd Spring
50.0,SE,,153,210k,Berth 04,MC1,Fwd Spring
50.0,SSE,,257,210k,Berth 04,MC1,Fwd Spring
50.0,S,,265,210k,Berth 04,MC1,Fwd Spring
50.0,SSW,,240,210k,Berth 04,MC1,Fwd Spring
50.0,SW,,178,210k,Berth 04,MC1,Fwd Spring
50.0,WSW,,84,210k,Berth 04,MC1,Fwd Spring
50.0,W,,20,210k,Berth 04,MC1,Fwd Spring
50.0,WNW,,18,210k,Berth 04,MC1,Fwd Spring
50.0,NW,,27,210k,Berth 04,MC1,Fwd Spring
50.0,NNW,,36,210k,Berth 04,MC1,Fwd Spring
30.0,N,,49,210k,Berth 04,MC1,Fwd Spring
30.0,NNE,,58,210k,Berth 04,MC1,Fwd Spring
30.0,NE,,69,210k,Berth 04,MC1,Fwd Spring
30.0,ENE,,94,210k,Berth 04,MC1,Fwd Spring
30.0,E,,86,210k,Berth 04,MC1,Fwd Spring
30.0,ESE,,74,210k,Berth 04,MC1,Fwd Spring
30.0,SE,,88,210k,Berth 04,MC1,Fwd Spring
30.0,SSE,,98,210k,Berth 04,MC1,Fwd Spring
30.0,S,,110,210k,Berth 04,MC1,Fwd Spring
30.0,SSW,,122,210k,Berth 04,MC1,Fwd Spring
30.0,SW,,95,210k,Berth 04,MC1,Fwd Spring
30.0,WSW,,76,210k,Berth 04,MC1,Fwd Spring
30.0,W,,52,210k,Berth 04,MC1,Fwd Spring
30.0,WNW,,38,210k,Berth 04,MC1,Fwd Spring
30.0,NW,,38,210k,Berth 04,MC1,Fwd Spring
30.0,NNW,,43,210k,Berth 04,MC1,Fwd Spring
20.0,N,,60,210k,Berth 04,MC1,Fwd Spring
20.0,NNE,,68,210k,Berth 04,MC1,Fwd Spring
20.0,NE,,78,210k,Berth 04,MC1,Fwd Spring
20.0,ENE,,74,210k,Berth 04,MC1,Fwd Spring
20.0,E,,71,210k,Berth 04,MC1,Fwd Spring
20.0,ESE,,70,210k,Berth 04,MC1,Fwd Spring
20.0,SE,,69,210k,Berth 04,MC1,Fwd Spring
20.0,SSE,,81,210k,Berth 04,MC1,Fwd Spring
20.0,S,,78,210k,Berth 04,MC1,Fwd Spring
20.0,SSW,,85,210k,Berth 04,MC1,Fwd Spring
20.0,SW,,81,210k,Berth 04,MC1,Fwd Spring
20.0,WSW,,65,210k,Berth 04,MC1,Fwd Spring
20.0,W,,56,210k,Berth 04,MC1,Fwd Spring
20.0,WNW,,47,210k,Berth 04,MC1,Fwd Spring
20.0,NW,,53,210k,Berth 04,MC1,Fwd Spring
20.0,NNW,,56,210k,Berth 04,MC1,Fwd Spring
20.0,NE,1,113,210k,Berth 04,MC1,Fwd Spring
20.0,NE,2,66,210k,Berth 04,MC1,Fwd Spring
20.0,NE,3,69,210k,Berth 04,MC1,Fwd Spring
20.0,NE,4,81,210k,Berth 04,MC1,Fwd Spring
20.0,NE,5,99,210k,Berth 04,MC1,Fwd Spring
20.0,NE,6,113,210k,Berth 04,MC1,Fwd Spring
20.0,NE,7,120,210k,Berth 04,MC1,Fwd Spring
9.0,E,8,81,210k,Berth 04,MC1,Fwd Spring
9.0,E,9,104,210k,Berth 04,MC1,Fwd Spring
9.0,E,10,134,210k,Berth 04,MC1,Fwd Spring
50.0,N,,43,210k,Berth 04,MC1,Aft Spring
50.0,NNE,,35,210k,Berth 04,MC1,Aft Spring
50.0,NE,,27,210k,Berth 04,MC1,Aft Spring
50.0,ENE,,24,210k,Berth 04,MC1,Aft Spring
50.0,E,,38,210k,Berth 04,MC1,Aft Spring
50.0,ESE,,169,210k,Berth 04,MC1,Aft Spring
50.0,SE,,307,210k,Berth 04,MC1,Aft Spring
50.0,SSE,,389,210k,Berth 04,MC1,Aft Spring
50.0,S,,287,210k,Berth 04,MC1,Aft Spring
50.0,SSW,,184,210k,Berth 04,MC1,Aft Spring
50.0,SW,,151,210k,Berth 04,MC1,Aft Spring
50.0,WSW,,151,210k,Berth 04,MC1,Aft Spring
50.0,W,,141,210k,Berth 04,MC1,Aft Spring
50.0,WNW,,81,210k,Berth 04,MC1,Aft Spring
50.0,NW,,64,210k,Berth 04,MC1,Aft Spring
50.0,NNW,,53,210k,Berth 04,MC1,Aft Spring
30.0,N,,53,210k,Berth 04,MC1,Aft Spring
30.0,NNE,,46,210k,Berth 04,MC1,Aft Spring
30.0,NE,,45,210k,Berth 04,MC1,Aft Spring
30.0,ENE,,46,210k,Berth 04,MC1,Aft Spring
30.0,E,,56,210k,Berth 04,MC1,Aft Spring
30.0,ESE,,100,210k,Berth 04,MC1,Aft Spring
30.0,SE,,161,210k,Berth 04,MC1,Aft Spring
30.0,SSE,,164,210k,Berth 04,MC1,Aft Spring
30.0,S,,130,210k,Berth 04,MC1,Aft Spring
30.0,SSW,,118,210k,Berth 04,MC1,Aft Spring
30.0,SW,,98,210k,Berth 04,MC1,Aft Spring
30.0,WSW,,116,210k,Berth 04,MC1,Aft Spring
30.0,W,,106,210k,Berth 04,MC1,Aft Spring
30.0,WNW,,79,210k,Berth 04,MC1,Aft Spring
30.0,NW,,65,210k,Berth 04,MC1,Aft Spring
30.0,NNW,,60,210k,Berth 04,MC1,Aft Spring
20.0,N,,70,210k,Berth 04,MC1,Aft Spring
20.0,NNE,,64,210k,Berth 04,MC1,Aft Spring
20.0,NE,,61,210k,Berth 04,MC1,Aft Spring
20.0,ENE,,57,210k,Berth 04,MC1,Aft Spring
20.0,E,,63,210k,Berth 04,MC1,Aft Spring
20.0,ESE,,77,210k,Berth 04,MC1,Aft Spring
20.0,SE,,89,210k,Berth 04,MC1,Aft Spring
20.0,SSE,,104,210k,Berth 04,MC1,Aft Spring
20.0,S,,102,210k,Berth 04,MC1,Aft Spring
20.0,SSW,,114,210k,Berth 04,MC1,Aft Spring
20.0,SW,,96,210k,Berth 04,MC1,Aft Spring
20.0,WSW,,82,210k,Berth 04,MC1,Aft Spring
20.0,W,,86,210k,Berth 04,MC1,Aft Spring
20.0,WNW,,77,210k,Berth 04,MC1,Aft Spring
20.0,NW,,76,210k,Berth 04,MC1,Aft Spring
20.0,NNW,,72,210k,Berth 04,MC1,Aft Spring
20.0,NE,1,121,210k,Berth 04,MC1,Aft Spring
20.0,NE,2,63,210k,Berth 04,MC1,Aft Spring
20.0,NE,3,65,210k,Berth 04,MC1,Aft Spring
20.0,NE,4,75,210k,Berth 04,MC1,Aft Spring
20.0,NE,5,103,210k,Berth 04,MC1,Aft Spring
20.0,NE,6,114,210k,Berth 04,MC1,Aft Spring
20.0,NE,7,113,210k,Berth 04,MC1,Aft Spring
9.0,E,8,85,210k,Berth 04,MC1,Aft Spring
9.0,E,9,103,210k,Berth 04,MC1,Aft Spring
9.0,E,10,134,210k,Berth 04,MC1,Aft Spring
50.0,N,,53,210k,Berth 04,MC1,Stern
50.0,NNE,,63,210k,Berth 04,MC1,Stern
50.0,NE,,78,210k,Berth 04,MC1,Stern
50.0,ENE,,88,210k,Berth 04,MC1,Stern
50.0,E,,110,210k,Berth 04,MC1,Stern
50.0,ESE,,443,210k,Berth 04,MC1,Stern
50.0,SE,,652,210k,Berth 04,MC1,Stern
50.0,SSE,,730,210k,Berth 04,MC1,Stern
50.0,S,,735,210k,Berth 04,MC1,Stern
50.0,SSW,,656,210k,Berth 04,MC1,Stern
50.0,SW,,502,210k,Berth 04,MC1,Stern
50.0,WSW,,249,210k,Berth 04,MC1,Stern
50.0,W,,94,210k,Berth 04,MC1,Stern
50.0,WNW,,61,210k,Berth 04,MC1,Stern
50.0,NW,,56,210k,Berth 04,MC1,Stern
50.0,NNW,,56,210k,Berth 04,MC1,Stern
30.0,N,,87,210k,Berth 04,MC1,Stern
30.0,NNE,,82,210k,Berth 04,MC1,Stern
30.0,NE,,89,210k,Berth 04,MC1,Stern
30.0,ENE,,124,210k,Berth 04,MC1,Stern
30.0,E,,133,210k,Berth 04,MC1,Stern
30.0,ESE,,177,210k,Berth 04,MC1,Stern
30.0,SE,,301,210k,Berth 04,MC1,Stern
30.0,SSE,,322,210k,Berth 04,MC1,Stern
30.0,S,,323,210k,Berth 04,MC1,Stern
30.0,SSW,,278,210k,Berth 04,MC1,Stern
30.0,SW,,209,210k,Berth 04,MC1,Stern
30.0,WSW,,153,210k,Berth 04,MC1,Stern
30.0,W,,136,210k,Berth 04,MC1,Stern
30.0,WNW,,112,210k,Berth 04,MC1,Stern
30.0,NW,,103,210k,Berth 04,MC1,Stern
30.0,NNW,,94,210k,Berth 04,MC1,Stern
20.0,N,,134,210k,Berth 04,MC1,Stern
20.0,NNE,,142,210k,Berth 04,MC1,Stern
20.0,NE,,129,210k,Berth 04,MC1,Stern
20.0,ENE,,115,210k,Berth 04,MC1,Stern
20.0,E,,136,210k,Berth 04,MC1,Stern
20.0,ESE,,151,210k,Berth 04,MC1,Stern
20.0,SE,,157,210k,Berth 04,MC1,Stern
20.0,SSE,,152,210k,Berth 04,MC1,Stern
20.0,S,,149,210k,Berth 04,MC1,Stern
20.0,SSW,,153,210k,Berth 04,MC1,Stern
20.0,SW,,135,210k,Berth 04,MC1,Stern
20.0,WSW,,141,210k,Berth 04,MC1,Stern
20.0,W,,135,210k,Berth 04,MC1,Stern
20.0,WNW,,138,210k,Berth 04,MC1,Stern
20.0,NW,,148,210k,Berth 04,MC1,Stern
20.0,NNW,,146,210k,Berth 04,MC1,Stern
20.0,NE,1,340,210k,Berth 04,MC1,Stern
20.0,NE,2,127,210k,Berth 04,MC1,Stern
20.0,NE,3,125,210k,Berth 04,MC1,Stern
20.0,NE,4,166,210k,Berth 04,MC1,Stern
20.0,NE,5,247,210k,Berth 04,MC1,Stern
20.0,NE,6,271,210k,Berth 04,MC1,Stern
20.0,NE,7,287,210k,Berth 04,MC1,Stern
9.0,E,8,184,210k,Berth 04,MC1,Stern
9.0,E,9,257,210k,Berth 04,MC1,Stern
9.0,E,10,350,210k,Berth 04,MC1,Stern
50.0,N,,49,210k,Berth 04,MC2,Bow
50.0,NNE,,51,210k,Berth 04,MC2,Bow
50.0,NE,,67,210k,Berth 04,MC2,Bow
50.0,ENE,,61,210k,Berth 04,MC2,Bow
50.0,E,,70,210k,Berth 04,MC2,Bow
50.0,ESE,,225,210k,Berth 04,MC2,Bow
50.0,SE,,418,210k,Berth 04,MC2,Bow
50.0,SSE,,654,210k,Berth 04,MC2,Bow
50.0,S,,753,210k,Berth 04,MC2,Bow
50.0,SSW,,768,210k,Berth 04,MC2,Bow
50.0,SW,,651,210k,Berth 04,MC2,Bow
50.0,WSW,,372,210k,Berth 04,MC2,Bow
50.0,W,,147,210k,Berth 04,MC2,Bow
50.0,WNW,,83,210k,Berth 04,MC2,Bow
50.0,NW,,66,210k,Berth 04,MC2,Bow
50.0,NNW,,58,210k,Berth 04,MC2,Bow
30.0,N,,78,210k,Berth 04,MC2,Bow
30.0,NNE,,78,210k,Berth 04,MC2,Bow
30.0,NE,,102,210k,Berth 04,MC2,Bow
30.0,ENE,,116,210k,Berth 04,MC2,Bow
30.0,E,,103,210k,Berth 04,MC2,Bow
30.0,ESE,,132,210k,Berth 04,MC2,Bow
30.0,SE,,198,210k,Berth 04,MC2,Bow
30.0,SSE,,283,210k,Berth 04,MC2,Bow
30.0,S,,368,210k,Berth 04,MC2,Bow
30.0,SSW,,353,210k,Berth 04,MC2,Bow
30.0,SW,,302,210k,Berth 04,MC2,Bow
30.0,WSW,,202,210k,Berth 04,MC2,Bow
30.0,W,,143,210k,Berth 04,MC2,Bow
30.0,WNW,,110,210k,Berth 04,MC2,Bow
30.0,NW,,74,210k,Berth 04,MC2,Bow
30.0,NNW,,75,210k,Berth 04,MC2,Bow
20.0,N,,107,210k,Berth 04,MC2,Bow
20.0,NNE,,115,210k,Berth 04,MC2,Bow
20.0,NE,,124,210k,Berth 04,MC2,Bow
20.0,ENE,,127,210k,Berth 04,MC2,Bow
20.0,E,,118,210k,Berth 04,MC2,Bow
20.0,ESE,,120,210k,Berth 04,MC2,Bow
20.0,SE,,112,210k,Berth 04,MC2,Bow
20.0,SSE,,149,210k,Berth 04,MC2,Bow
20.0,S,,165,210k,Berth 04,MC2,Bow
20.0,SSW,,165,210k,Berth 04,MC2,Bow
20.0,SW,,186,210k,Berth 04,MC2,Bow
20.0,WSW,,128,210k,Berth 04,MC2,Bow
20.0,W,,139,210k,Berth 04,MC2,Bow
20.0,WNW,,128,210k,Berth 04,MC2,Bow
20.0,NW,,112,210k,Berth 04,MC2,Bow
20.0,NNW,,108,210k,Berth 04,MC2,Bow
20.0,NE,1,218,210k,Berth 04,MC2,Bow
20.0,NE,2,90,210k,Berth 04,MC2,Bow
20.0,NE,3,102,210k,Berth 04,MC2,Bow
20.0,NE,4,127,210k,Berth 04,MC2,Bow
20.0,NE,5,166,210k,Berth 04,MC2,Bow
20.0,NE,6,219,210k,Berth 04,MC2,Bow
20.0,NE,7,248,210k,Berth 04,MC2,Bow
9.0,E,8,147,210k,Berth 04,MC2,Bow
9.0,E,9,227,210k,Berth 04,MC2,Bow
9.0,E,10,315,210k,Berth 04,MC2,Bow
50.0,N,,49,210k,Berth 04,MC2,Fwd Spring
50.0,NNE,,62,210k,Berth 04,MC2,Fwd Spring
50.0,NE,,79,210k,Berth 04,MC2,Fwd Spring
50.0,ENE,,95,210k,Berth 04,MC2,Fwd Spring
50.0,E,,104,210k,Berth 04,MC2,Fwd Spring
50.0,ESE,,137,210k,Berth 04,MC2,Fwd Spring
50.0,SE,,194,210k,Berth 04,MC2,Fwd Spring
50.0,SSE,,245,210k,Berth 04,MC2,Fwd Spring
50.0,S,,375,210k,Berth 04,MC2,Fwd Spring
50.0,SSW,,305,210k,Berth 04,MC2,Fwd Spring
50.0,SW,,274,210k,Berth 04,MC2,Fwd Spring
50.0,WSW,,151,210k,Berth 04,MC2,Fwd Spring
50.0,W,,35,210k,Berth 04,MC2,Fwd Spring
50.0,WNW,,22,210k,Berth 04,MC2,Fwd Spring
50.0,NW,,30,210k,Berth 04,MC2,Fwd Spring
50.0,NNW,,39,210k,Berth 04,MC2,Fwd Spring
30.0,N,,52,210k,Berth 04,MC2,Fwd Spring
30.0,NNE,,60,210k,Berth 04,MC2,Fwd Spring
30.0,NE,,74,210k,Berth 04,MC2,Fwd Spring
30.0,ENE,,101,210k,Berth 04,MC2,Fwd Spring
30.0,E,,85,210k,Berth 04,MC2,Fwd Spring
30.0,ESE,,83,210k,Berth 04,MC2,Fwd Spring
30.0,SE,,101,210k,Berth 04,MC2,Fwd Spring
30.0,SSE,,138,210k,Berth 04,MC2,Fwd Spring
30.0,S,,173,210k,Berth 04,MC2,Fwd Spring
30.0,SSW,,163,210k,Berth 04,MC2,Fwd Spring
30.0,SW,,149,210k,Berth 04,MC2,Fwd Spring
30.0,WSW,,111,210k,Berth 04,MC2,Fwd Spring
30.0,W,,59,210k,Berth 04,MC2,Fwd Spring
30.0,WNW,,55,210k,Berth 04,MC2,Fwd Spring
30.0,NW,,43,210k,Berth 04,MC2,Fwd Spring
30.0,NNW,,48,210k,Berth 04,MC2,Fwd Spring
20.0,N,,69,210k,Berth 04,MC2,Fwd Spring
20.0,NNE,,78,210k,Berth 04,MC2,Fwd Spring
20.0,NE,,74,210k,Berth 04,MC2,Fwd Spring
20.0,ENE,,89,210k,Berth 04,MC2,Fwd Spring
20.0,E,,78,210k,Berth 04,MC2,Fwd Spring
20.0,ESE,,79,210k,Berth 04,MC2,Fwd Spring
20.0,SE,,80,210k,Berth 04,MC2,Fwd Spring
20.0,SSE,,104,210k,Berth 04,MC2,Fwd Spring
20.0,S,,98,210k,Berth 04,MC2,Fwd Spring
20.0,SSW,,115,210k,Berth 04,MC2,Fwd Spring
20.0,SW,,118,210k,Berth 04,MC2,Fwd Spring
20.0,WSW,,88,210k,Berth 04,MC2,Fwd Spring
20.0,W,,65,210k,Berth 04,MC2,Fwd Spring
20.0,WNW,,62,210k,Berth 04,MC2,Fwd Spring
20.0,NW,,59,210k,Berth 04,MC2,Fwd Spring
20.0,NNW,,60,210k,Berth 04,MC2,Fwd Spring
20.0,NE,1,125,210k,Berth 04,MC2,Fwd Spring
20.0,NE,2,68,210k,Berth 04,MC2,Fwd Spring
20.0,NE,3,77,210k,Berth 04,MC2,Fwd Spring
20.0,NE,4,85,210k,Berth 04,MC2,Fwd Spring
20.0,NE,5,101,210k,Berth 04,MC2,Fwd Spring
20.0,NE,6,110,210k,Berth 04,MC2,Fwd Spring
20.0,NE,7,128,210k,Berth 04,MC2,Fwd Spring
9.0,E,8,79,210k,Berth 04,MC2,Fwd Spring
9.0,E,9,129,210k,Berth 04,MC2,Fwd Spring
9.0,E,10,150,210k,Berth 04,MC2,Fwd Spring
50.0,N,,42,210k,Berth 04,MC2,Aft Spring
50.0,NNE,,34,210k,Berth 04,MC2,Aft Spring
50.0,NE,,26,210k,Berth 04,MC2,Aft Spring
50.0,ENE,,23,210k,Berth 04,MC2,Aft Spring
50.0,E,,37,210k,Berth 04,MC2,Aft Spring
50.0,ESE,,164,210k,Berth 04,MC2,Aft Spring
50.0,SE,,249,210k,Berth 04,MC2,Aft Spring
50.0,SSE,,259,210k,Berth 04,MC2,Aft Spring
50.0,S,,288,210k,Berth 04,MC2,Aft Spring
50.0,SSW,,171,210k,Berth 04,MC2,Aft Spring
50.0,SW,,156,210k,Berth 04,MC2,Aft Spring
50.0,WSW,,145,210k,Berth 04,MC2,Aft Spring
50.0,W,,130,210k,Berth 04,MC2,Aft Spring
50.0,WNW,,75,210k,Berth 04,MC2,Aft Spring
50.0,NW,,60,210k,Berth 04,MC2,Aft Spring
50.0,NNW,,51,210k,Berth 04,MC2,Aft Spring
30.0,N,,51,210k,Berth 04,MC2,Aft Spring
30.0,NNE,,45,210k,Berth 04,MC2,Aft Spring
30.0,NE,,41,210k,Berth 04,MC2,Aft Spring
30.0,ENE,,44,210k,Berth 04,MC2,Aft Spring
30.0,E,,57,210k,Berth 04,MC2,Aft Spring
30.0,ESE,,84,210k,Berth 04,MC2,Aft Spring
30.0,SE,,119,210k,Berth 04,MC2,Aft Spring
30.0,SSE,,148,210k,Berth 04,MC2,Aft Spring
30.0,S,,141,210k,Berth 04,MC2,Aft Spring
30.0,SSW,,98,210k,Berth 04,MC2,Aft Spring
30.0,SW,,91,210k,Berth 04,MC2,Aft Spring
30.0,WSW,,105,210k,Berth 04,MC2,Aft Spring
30.0,W,,92,210k,Berth 04,MC2,Aft Spring
30.0,WNW,,77,210k,Berth 04,MC2,Aft Spring
30.0,NW,,61,210k,Berth 04,MC2,Aft Spring
30.0,NNW,,55,210k,Berth 04,MC2,Aft Spring
20.0,N,,63,210k,Berth 04,MC2,Aft Spring
20.0,NNE,,61,210k,Berth 04,MC2,Aft Spring
20.0,NE,,59,210k,Berth 04,MC2,Aft Spring
20.0,ENE,,55,210k,Berth 04,MC2,Aft Spring
20.0,E,,61,210k,Berth 04,MC2,Aft Spring
20.0,ESE,,67,210k,Berth 04,MC2,Aft Spring
20.0,SE,,85,210k,Berth 04,MC2,Aft Spring
20.0,SSE,,115,210k,Berth 04,MC2,Aft Spring
20.0,S,,77,210k,Berth 04,MC2,Aft Spring
20.0,SSW,,87,210k,Berth 04,MC2,Aft Spring
20.0,SW,,90,210k,Berth 04,MC2,Aft Spring
20.0,WSW,,86,210k,Berth 04,MC2,Aft Spring
20.0,W,,71,210k,Berth 04,MC2,Aft Spring
20.0,WNW,,72,210k,Berth 04,MC2,Aft Spring
20.0,NW,,68,210k,Berth 04,MC2,Aft Spring
20.0,NNW,,63,210k,Berth 04,MC2,Aft Spring
20.0,NE,1,118,210k,Berth 04,MC2,Aft Spring
20.0,NE,2,58,210k,Berth 04,MC2,Aft Spring
20.0,NE,3,62,210k,Berth 04,MC2,Aft Spring
20.0,NE,4,79,210k,Berth 04,MC2,Aft Spring
20.0,NE,5,82,210k,Berth 04,MC2,Aft Spring
20.0,NE,6,96,210k,Berth 04,MC2,Aft Spring
20.0,NE,7,115,210k,Berth 04,MC2,Aft Spring
9.0,E,8,69,210k,Berth 04,MC2,Aft Spring
9.0,E,9,110,210k,Berth 04,MC2,Aft Spring
9.0,E,10,131,210k,Berth 04,MC2,Aft Spring
50.0,N,,55,210k,Berth 04,MC2,Stern
50.0,NNE,,63,210k,Berth 04,MC2,Stern
50.0,NE,,78,210k,Berth 04,MC2,Stern
50.0,ENE,,83,210k,Berth 04,MC2,Stern
50.0,E,,104,210k,Berth 04,MC2,Stern
50.0,ESE,,413,210k,Berth 04,MC2,Stern
50.0,SE,,664,210k,Berth 04,MC2,Stern
50.0,SSE,,721,210k,Berth 04,MC2,Stern
50.0,S,,685,210k,Berth 04,MC2,Stern
50.0,SSW,,583,210k,Berth 04,MC2,Stern
50.0,SW,,503,210k,Berth 04,MC2,Stern
50.0,WSW,,258,210k,Berth 04,MC2,Stern
50.0,W,,95,210k,Berth 04,MC2,Stern
50.0,WNW,,59,210k,Berth 04,MC2,Stern
50.0,NW,,57,210k,Berth 04,MC2,Stern
50.0,NNW,,57,210k,Berth 04,MC2,Stern
30.0,N,,92,210k,Berth 04,MC2,Stern
30.0,NNE,,86,210k,Berth 04,MC2,Stern
30.0,NE,,95,210k,Berth 04,MC2,Stern
30.0,ENE,,115,210k,Berth 04,MC2,Stern
30.0,E,,142,210k,Berth 04,MC2,Stern
30.0,ESE,,196,210k,Berth 04,MC2,Stern
30.0,SE,,300,210k,Berth 04,MC2,Stern
30.0,SSE,,326,210k,Berth 04,MC2,Stern
30.0,S,,328,210k,Berth 04,MC2,Stern
30.0,SSW,,257,210k,Berth 04,MC2,Stern
30.0,SW,,221,210k,Berth 04,MC2,Stern
30.0,WSW,,155,210k,Berth 04,MC2,Stern
30.0,W,,134,210k,Berth 04,MC2,Stern
30.0,WNW,,133,210k,Berth 04,MC2,Stern
30.0,NW,,87,210k,Berth 04,MC2,Stern
30.0,NNW,,93,210k,Berth 04,MC2,Stern
20.0,N,,125,210k,Berth 04,MC2,Stern
20.0,NNE,,137,210k,Berth 04,MC2,Stern
20.0,NE,,145,210k,Berth 04,MC2,Stern
20.0,ENE,,128,210k,Berth 04,MC2,Stern
20.0,E,,136,210k,Berth 04,MC2,Stern
20.0,ESE,,147,210k,Berth 04,MC2,Stern
20.0,SE,,160,210k,Berth 04,MC2,Stern
20.0,SSE,,174,210k,Berth 04,MC2,Stern
20.0,S,,151,210k,Berth 04,MC2,Stern
20.0,SSW,,139,210k,Berth 04,MC2,Stern
20.0,SW,,137,210k,Berth 04,MC2,Stern
20.0,WSW,,140,210k,Berth 04,MC2,Stern
20.0,W,,131,210k,Berth 04,MC2,Stern
20.0,WNW,,139,210k,Berth 04,MC2,Stern
20.0,NW,,140,210k,Berth 04,MC2,Stern
20.0,NNW,,127,210k,Berth 04,MC2,Stern
20.0,NE,1,262,210k,Berth 04,MC2,Stern
20.0,NE,2,125,210k,Berth 04,MC2,Stern
20.0,NE,3,126,210k,Berth 04,MC2,Stern
20.0,NE,4,174,210k,Berth 04,MC2,Stern
20.0,NE,5,221,210k,Berth 04,MC2,Stern
20.0,NE,6,276,210k,Berth 04,MC2,Stern
20.0,NE,7,342,210k,Berth 04,MC2,Stern
9.0,E,8,154,210k,Berth 04,MC2,Stern
9.0,E,9,261,210k,Berth 04,MC2,Stern
9.0,E,10,320,210k,Berth 04,MC2,Stern
50.0,N,,631,210k,Berth 05,MC1,Bow
50.0,NNE,,542,210k,Berth 05,MC1,Bow
50.0,NE,,362,210k,Berth 05,MC1,Bow
50.0,ENE,,200,210k,Berth 05,MC1,Bow
50.0,E,,59,210k,Berth 05,MC1,Bow
50.0,ESE,,46,210k,Berth 05,MC1,Bow
50.0,SE,,50,210k,Berth 05,MC1,Bow
50.0,SSE,,43,210k,Berth 05,MC1,Bow
50.0,S,,42,210k,Berth 05,MC1,Bow
50.0,SSW,,51,210k,Berth 05,MC1,Bow
50.0,SW,,63,210k,Berth 05,MC1,Bow
50.0,WSW,,86,210k,Berth 05,MC1,Bow
50.0,W,,143,210k,Berth 05,MC1,Bow
50.0,WNW,,274,210k,Berth 05,MC1,Bow
50.0,NW,,505,210k,Berth 05,MC1,Bow
50.0,NNW,,602,210k,Berth 05,MC1,Bow
30.0,N,,305,210k,Berth 05,MC1,Bow
30.0,NNE,,234,210k,Berth 05,MC1,Bow
30.0,NE,,199,210k,Berth 05,MC1,Bow
30.0,ENE,,95,210k,Berth 05,MC1,Bow
30.0,E,,97,210k,Berth 05,MC1,Bow
30.0,ESE,,109,210k,Berth 05,MC1,Bow
30.0,SE,,111,210k,Berth 05,MC1,Bow
30.0,SSE,,83,210k,Berth 05,MC1,Bow
30.0,S,,88,210k,Berth 05,MC1,Bow
30.0,SSW,,87,210k,Berth 05,MC1,Bow
30.0,SW,,87,210k,Berth 05,MC1,Bow
30.0,WSW,,94,210k,Berth 05,MC1,Bow
30.0,W,,113,210k,Berth 05,MC1,Bow
30.0,WNW,,154,210k,Berth 05,MC1,Bow
30.0,NW,,236,210k,Berth 05,MC1,Bow
30.0,NNW,,285,210k,Berth 05,MC1,Bow
